STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/24/1979,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",89,",,0",69,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/25/1979,,,,,0.97,",,0,1800",0,",,0,",0,",,0,",88,",,0",69,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/26/1979,,,,,0.41,",,0,1800",0,",,0,",0,",,0,",87,",,0",71,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/27/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",72,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/28/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",71,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/29/1979,,,,,0.46,",,0,1800",0,",,0,",0,",,0,",92,",,0",71,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/30/1979,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",86,",,0",73,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/31/1979,,,,,1.75,",,0,1800",0,",,0,",0,",,0,",89,",,0",72,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/1/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",72,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/2/1979,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",91,",,0",72,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/3/1979,,,,,1.04,",,0,1800",0,",,0,",0,",,0,",88,",,0",73,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/4/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",70,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/5/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",68,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/6/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",69,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/7/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",70,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/8/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",71,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/9/1979,,,,,0.55,",,0,1800",0,",,0,",0,",,0,",90,",,0",69,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/10/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",97,",,0",66,",,0",91,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/11/1979,,,,,0.76,",,0,1800",0,",,0,",0,",,0,",91,",,0",70,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/12/1979,,,,,0.52,",,0,1800",0,",,0,",0,",,0,",77,",,0",62,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/13/1979,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",77,",,0",56,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/14/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",57,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/15/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",65,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/16/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",53,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/17/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",52,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/18/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",77,",,0",61,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/19/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",64,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/20/1979,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",85,",,0",66,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/21/1979,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",85,",,0",68,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/22/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",65,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/23/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",66,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/24/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",69,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/25/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",69,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/26/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",71,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/27/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",72,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/28/1979,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",90,",,0",71,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/29/1979,,,,,0.18,",,0,1800",0,",,0,",0,",,0,",87,",,0",70,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/30/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",71,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/31/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",69,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/1/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",68,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/2/1979,,,,,0.51,",,0,1800",0,",,0,",0,",,0,",85,",,0",70,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/3/1979,,,,,0.13,",,0,1800",0,",,0,",0,",,0,",87,",,0",71,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/4/1979,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",86,",,0",68,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/5/1979,,,,,2.52,",,0,1800",0,",,0,",0,",,0,",81,",,0",70,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/6/1979,,,,,1.31,",,0,1800",0,",,0,",0,",,0,",89,",,0",74,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/7/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",67,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/8/1979,,,,,0.13,",,0,1800",0,",,0,",0,",,0,",80,",,0",62,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/9/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",60,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/10/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",56,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/11/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",56,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/12/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",61,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/13/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",61,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/14/1979,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",86,",,0",72,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/15/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",77,",,0",61,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/16/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",55,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/17/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",51,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/18/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",51,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/19/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",57,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/20/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",50,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/21/1979,,,,,0.09,",,0,1800",0,",,0,",0,",,0,",77,",,0",59,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/22/1979,,,,,4.17,",,0,1800",0,",,0,",0,",,0,",76,",,0",66,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/23/1979,,,,,0.29,",,0,1800",0,",,0,",0,",,0,",74,",,0",58,",,0",60,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/24/1979,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",65,",,0",57,",,0",63,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/25/1979,,,,,1.3,",,0,1800",0,",,0,",0,",,0,",65,",,0",58,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/26/1979,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",73,",,0",62,",,0",68,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/27/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",61,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/28/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",60,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/29/1979,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",78,",,0",67,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/30/1979,,,,,0.25,",,0,1800",0,",,0,",0,",,0,",75,",,0",67,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/1/1979,,,,,0.28,",,0,1800",0,",,0,",0,",,0,",77,",,0",68,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/2/1979,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",83,",,0",62,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/3/1979,,,,,0.09,",,0,1800",0,",,0,",0,",,0,",75,",,0",60,",,0",66,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/4/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",77,",,0",51,",,0",68,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/5/1979,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",72,",,0",58,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/6/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",69,",,0",42,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/7/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",66,",,0",51,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/8/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",70,",,0",41,",,0",58,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/9/1979,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",80,",,0",51,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/10/1979,,,,,0.46,",,0,1800",0,",,0,",0,",,0,",79,",,0",40,",,0",40,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/11/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",,,38,",,0",49,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/12/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",70,",,0",44,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/13/1979,,,,,0.3,",,0,1800",0,",,0,",0,",,0,",70,",,0",38,",,0",43,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/14/1979,,,,,0.15,",,0,1800",0,",,0,",0,",,0,",70,",,0",36,",,0",51,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/15/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",65,",,0",34,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/16/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",70,",,0",42,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/17/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",47,",,0",62,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/18/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",48,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/19/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",47,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/20/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",54,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/21/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",58,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/22/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",58,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/23/1979,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",81,",,0",58,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/24/1979,,,,,0.21,",,0,1800",0,",,0,",0,",,0,",70,",,0",42,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/25/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",35,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/26/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",55,",,0",37,",,0",49,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/27/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",55,",,0",30,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/28/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",73,",,0",35,",,0",60,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/29/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",45,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/30/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",67,",,0",42,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,10/31/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",66,",,0",41,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/1/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",74,",,0",43,",,0",60,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/2/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",56,",,0",70,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/3/1979,,,,,2.3,",,0,1800",0,",,0,",0,",,0,",70,",,0",48,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/4/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",36,",,0",46,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/5/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",36,",,0",52,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/6/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",66,",,0",36,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/7/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",63,",,0",39,",,0",53,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/8/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",32,",,0",50,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/9/1979,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",64,",,0",43,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/10/1979,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",74,",,0",55,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/11/1979,,,,,3.5,",,0,1800",0,",,0,",0,",,0,",64,",,0",48,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/12/1979,,,,,0.82,",,0,1800",0,",,0,",0,",,0,",54,",,0",45,",,0",49,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/13/1979,,,,,0.56,",,0,1800",0,",,0,",0,",,0,",54,",,0",46,",,0",50,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/14/1979,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",52,",,0",42,",,0",45,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/15/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",52,",,0",27,",,0",44,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/16/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",57,",,0",40,",,0",48,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/17/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",68,",,0",30,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/18/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",73,",,0",37,",,0",56,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/19/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",73,",,0",38,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/20/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",38,",,0",55,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/21/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",39,",,0",56,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/22/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",42,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/23/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",53,",,0",63,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/24/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",57,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/25/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",50,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/26/1979,,,,,0.73,",,0,1800",0,",,0,",0,",,0,",73,",,0",61,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/27/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",69,",,0",42,",,0",54,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/28/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",,0",47,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/29/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",65,",,0",32,",,0",43,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,11/30/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",43,",,0",22,",,0",32,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/1/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",50,",,0",23,",,0",37,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/2/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",43,",,0",29,",,0",38,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/3/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",45,",,0",24,",,0",34,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/4/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",55,",,0",25,",,0",43,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/5/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",60,",,0",25,",,0",50,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/6/1979,,,,,0.34,",,0,1800",0,",,0,",0,",,0,",53,",,0",40,",,0",53,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/7/1979,,,,,0.08,",,0,1800",0,",,0,",0,",,0,",57,",,0",41,",,0",45,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/8/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",55,",,0",39,",,0",45,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/9/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",46,",,0",24,",,0",35,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/10/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",61,",,0",29,",,0",45,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,12/11/1979,,,,,0,",,0,1800",0,",,0,",0,",,0,",68,",,0",33,",,0",50,",,0,1800"
